# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
0 -29.5 19 0.391515 3.86253e-06 7.06892e-05 0.165146 0.000440403 -0.000197226 8.71312e-06 -0.00284694 0.0106261 6.43664e-06 -0.00123348 -0.0167536 -3.68966e-06 -0.000696739 -0.000659163
0 -29 19 0.419357 -0.000149505 0.000120694 0.181142 0.0001325 -7.00322e-05 8.91939e-06 -0.00306142 0.0107066 5.02104e-06 -0.00134924 -0.0167334 -1.77144e-06 -0.00072939 -0.000764116
0 -28.5 19 0.447222 -0.000198625 2.44825e-05 0.197339 9.31504e-05 -0.000156642 8.16782e-06 -0.0032769 0.0108029 4.68897e-06 -0.00146787 -0.0167081 -1.9259e-06 -0.000767073 -0.000877583
0 -28 19 0.475474 4.93145e-05 0.000126772 0.213944 0.000268036 -0.00036793 1.58952e-05 -0.00347649 0.0108937 1.0902e-05 -0.00157716 -0.0166911 -2.03808e-06 -0.000804349 -0.000995206
0 -27.5 19 0.503696 5.35332e-05 -2.22237e-05 0.231286 0.000103342 -0.000210788 3.89656e-06 -0.0036956 0.01099 3.04993e-06 -0.00170117 -0.0166705 -7.87577e-07 -0.000839976 -0.00112746
0 -27 19 0.532246 -5.59164e-05 -0.000149181 0.248956 -9.0173e-05 0.000145635 -7.25442e-06 -0.00391053 0.0111054 -4.1675e-06 -0.00182469 -0.0166425 2.81046e-07 -0.000883774 -0.00126781
0 -26.5 19 0.56116 -0.000184144 -0.000285581 0.266509 -3.86662e-05 0.000401544 -1.62313e-05 -0.00410823 0.0111993 -1.09185e-05 -0.00194039 -0.0166309 -9.06658e-07 -0.000926155 -0.00141125
0 -26 19 0.589977 6.97263e-05 -0.000235545 0.285368 0.000194978 0.000217131 -6.39988e-06 -0.00432016 0.0113139 -4.4182e-06 -0.00206757 -0.0166076 -1.50896e-06 -0.000967823 -0.00156941
0 -25.5 19 0.619029 3.02947e-05 -0.000120047 0.304312 0.000353646 2.37633e-05 3.80474e-06 -0.00452928 0.0114501 2.58995e-06 -0.00219432 -0.0165764 -3.00343e-06 -0.00102178 -0.00173576
0 -25 19 0.64786 -0.000299167 -3.40327e-05 0.324472 0.000434663 1.05905e-05 2.56877e-06 -0.00474588 0.0116167 1.98465e-06 -0.00232943 -0.0165273 -5.39801e-06 -0.00108169 -0.00191525
0 -24.5 19 0.677367 -7.53448e-05 3.91e-05 0.344448 0.000218138 6.55538e-06 1.21907e-06 -0.00495322 0.0117547 2.92124e-07 -0.00246107 -0.0165003 -2.13759e-06 -0.0011394 -0.00210143
0 -24 19 0.706911 -0.000240551 4.51289e-05 0.365248 0.000428269 -2.44212e-05 3.69793e-06 -0.00515633 0.011899 4.37506e-06 -0.00259243 -0.0164715 -4.8736e-06 -0.00119768 -0.00229598
0 -23.5 19 0.736706 0.000125615 9.12085e-05 0.386798 -1.82461e-05 -0.00022271 2.3808e-06 -0.00536089 0.0120508 1.74885e-06 -0.00272945 -0.0164373 8.47381e-07 -0.00125998 -0.00250257
0 -23 19 0.767057 0.000305352 0.000166527 0.408223 -0.000485431 -0.000401878 4.17458e-06 -0.00554809 0.0121957 2.99655e-06 -0.00285465 -0.016411 5.73352e-06 -0.00132772 -0.00271052
0 -22.5 19 0.796748 0.000196714 -6.49337e-06 0.431936 -0.000187447 -3.72992e-05 2.04501e-06 -0.00575109 0.012381 8.63167e-07 -0.00299843 -0.0163554 2.67605e-06 -0.00140004 -0.00293865
0 -22 19 0.826416 -8.38542e-05 -2.08613e-05 0.456982 0.000272024 -1.85066e-05 6.17853e-06 -0.00597946 0.0126113 5.03535e-06 -0.00316298 -0.0162804 -2.83473e-06 -0.00149114 -0.00319347
0 -21.5 19 0.857192 3.12338e-05 -0.000263405 0.480981 3.06104e-05 0.000514069 -1.5604e-06 -0.00618024 0.0127942 5.47295e-07 -0.00330804 -0.0162421 -1.24572e-08 -0.00157748 -0.00344438
0 -21 19 0.887837 1.19019e-06 -0.000454135 0.506616 -0.000139473 0.000952256 -7.85034e-06 -0.00639581 0.0130032 -4.05418e-06 -0.00346988 -0.0161801 1.3359e-06 -0.00167382 -0.00371817
0 -20.5 19 0.918444 6.61712e-06 0.000401059 0.533682 -0.000354996 -0.000650601 1.26627e-05 -0.00657171 0.0132247 7.9578e-06 -0.00361073 -0.0161096 3.04642e-06 -0.0017744 -0.00398136
0 -20 19 0.950099 0.00019306 -3.88085e-05 0.559375 0.000218856 3.88153e-05 -4.42341e-06 -0.0067709 0.0134134 -3.01082e-06 -0.00376454 -0.0160662 -5.21616e-07 -0.00187852 -0.00426941
0 -19.5 19 0.981348 0.000221411 -5.96677e-06 0.587815 -0.000468376 6.45484e-05 -4.67774e-06 -0.0069541 0.0136523 -4.36073e-06 -0.00392104 -0.0159917 5.36224e-06 -0.00199873 -0.00456462
0 -19 19 1.01287 -0.000234377 -8.08386e-05 0.617219 0.000325274 0.000193951 -3.43606e-06 -0.00715733 0.0139033 -1.12489e-06 -0.00409036 -0.0159103 -4.10955e-06 -0.00213105 -0.00488705
0 -18.5 19 1.04459 -0.000158061 -0.00040745 0.647378 0.000536037 0.000724454 -9.45987e-06 -0.0073418 0.0141476 -5.97825e-06 -0.00424807 -0.0158356 -5.31926e-06 -0.00226342 -0.00520964
0 -18 19 1.07595 1.26652e-05 -0.000577704 0.679325 0.000139184 0.00110129 -1.598e-05 -0.00753261 0.0144264 -1.19514e-05 -0.00442277 -0.0157295 -7.43712e-07 -0.00241829 -0.00555459
0 -17.5 19 1.10809 0.000286483 -0.000112587 0.710922 -0.000831696 0.000582575 -6.05517e-06 -0.00771541 0.0146703 -3.02887e-06 -0.00459528 -0.0156497 9.5135e-06 -0.00256517 -0.00590815
0 -17 19 1.14045 -1.77519e-05 -3.60087e-05 0.744561 -6.71926e-05 0.000366928 1.00588e-06 -0.00788907 0.0149528 3.22707e-06 -0.00476354 -0.0155469 1.1215e-06 -0.0027387 -0.00627193
0 -16.5 19 1.17223 -7.7712e-05 -0.00038574 0.779825 0.000522433 0.000627105 -3.8857e-06 -0.0080601 0.0152476 -3.44543e-06 -0.0049351 -0.0154292 -4.62995e-06 -0.00292083 -0.00664839
